1 1.20465 1.20465 0
2 1.20632 1.20549 0.000590459
3 1.19841 1.20313 0.00196576
4 1.20412 1.20338 0.00148968
5 1.21088 1.20488 0.00179468
6 1.2016 1.20433 0.0015767
7 1.21027 1.20518 0.00156331
8 1.20507 1.20517 0.00136795
9 1.20836 1.20552 0.00126126
10 1.20563 1.20553 0.00113517
11 1.20672 1.20564 0.00103709
12 1.20973 1.20598 0.0010051
13 1.20375 1.20581 0.00094227
14 1.20264 1.20558 0.000901811
15 1.20731 1.2057 0.000849002
16 1.21171 1.20607 0.000875222
17 1.20548 1.20604 0.000824425
18 1.20313 1.20588 0.000794321
19 1.20821 1.206 0.000761934
20 1.20788 1.20609 0.000729593
